Coord_X,Coord_Y,label
7.5330107789680145,-8.179547994802295,Blue
-7.230848256636583,-10.633284801270468,Red
-6.77345724889009,-7.708358993382385,Red
-6.220778335463603,-5.762486604272675,Red
-10.290225679783376,-13.399451101305353,Red
7.544954948606653,-5.43501809298624,Blue
1.9801478387415337,-8.42596834334134,Blue
4.226821747773107,-10.591509596640464,Blue
-9.883192803236929,-11.991715004238497,Red
-8.860568397587068,-11.372227658988129,Red
-11.094239463180868,-7.354238636255021,Red
-8.3759538357139,-10.235925167825927,Red
7.61658012492152,-7.195665873929614,Blue
4.437184043741547,-8.928718636527833,Blue
6.463676619583073,-7.7560767802543635,Blue
-7.189504419701155,-9.171328091570054,Red
-7.556439314873748,-9.530692723787007,Red
-9.080778133122312,-10.523260776683207,Red
8.884635234191634,-7.669622414799621,Blue
5.350830259943072,-12.068676502389977,Blue
-8.513434020278995,-7.7199636164961625,Red
7.231736137982203,-9.197861365044313,Blue
-7.3636918244632135,-6.506144204625645,Red
7.744812229885557,-9.886740111828058,Blue
-7.959480306194434,-10.418271404071357,Red
-8.058660277693042,-9.991941359600451,Red
-6.961305020414457,-8.471428430082781,Red
9.878253581912452,-8.135491101632917,Blue
-10.312240099881391,-13.148762623260446,Red
-11.966971861780841,-9.84277920219434,Red
-6.787367510417974,-7.708830832753906,Red
2.6241530199015575,-10.672163623390006,Blue
-8.131699086636644,-8.730985366125099,Red
4.1344419168488376,-7.1753854050200285,Blue
-8.79330074294809,-9.657661885633214,Red
-8.182096668447386,-8.571982636077944,Red
7.020812167977178,-11.212208231552221,Blue
9.948770766643552,-9.699976553163184,Blue
5.749245240807162,-7.9422446829702364,Blue
-9.806119562363028,-7.169980540288057,Red
4.170429328342204,-7.543297566473846,Blue
-12.893200299218883,-13.413631731082642,Red
8.019518750941401,-6.793088705806045,Blue
4.430521164837617,-7.902188179321856,Blue
-10.571973396918219,-7.009824324286507,Red
-12.64829468517109,-9.120979987477853,Red
3.833931694594845,-7.687728392006448,Blue
2.799452437649199,-8.325517078269879,Blue
3.6018327058068604,-8.932835229924798,Blue
-10.207064538742888,-11.125331778731738,Red
-13.030829921252007,-9.944049711443231,Red
-7.6373784703047916,-12.981071476796208,Red
6.250684300833184,-10.747292697808861,Blue
7.478002035213465,-9.393680362208137,Blue
-9.020274088136174,-7.842918030619948,Red
6.378407171859018,-9.12245345614301,Blue
-11.980683219938268,-10.855565015868429,Red
-9.864095251531394,-12.552739495568739,Red
2.970016151562477,-9.414818071056322,Blue
4.999223167500068,-6.889817969878848,Blue
7.868149581949117,-9.294420401050495,Blue
3.5489465414533385,-5.803739740616837,Blue
5.794235952830546,-6.96204837609051,Blue
3.5684098626394007,-10.73229148222604,Blue
7.25756344286287,-9.148616380789838,Blue
6.058159401631035,-6.5887001899120685,Blue
5.394669562988972,-7.880861831884133,Blue
-11.666277501892708,-10.825630295676492,Red
5.631541589870753,-6.422527890876246,Blue
3.3658041076564795,-10.0078226122189,Blue
-7.206537646252656,-9.709275315267952,Red
-11.253253064525417,-10.010625216581415,Red
6.21956857401837,-7.482171922113994,Blue
7.008319514828532,-13.133240140036587,Blue
6.509739305555239,-9.822569937102745,Blue
-9.953279997460102,-10.225969547059611,Red
6.227744192665059,-9.526053488698665,Blue
7.706000632114202,-9.245984460660594,Blue
-6.388977298721381,-10.722847471860852,Red
-11.700392280061576,-12.072328511231179,Red
6.173302240748527,-6.484602696911192,Blue
-6.79129528030936,-8.603722063165176,Red
8.80162130545167,-8.336880063442942,Blue
-9.514204968939701,-9.83768729159798,Red
-8.198024892330029,-9.47888622583777,Red
5.606418945181699,-8.550041081411784,Blue
8.086997391795634,-6.580981437585193,Blue
4.383467491353776,-7.986910734736392,Blue
10.15943050363773,-7.595554059339106,Blue
4.635580263324073,-13.015483587040851,Blue
6.389175633329354,-10.758169125084082,Blue
6.3001123669525985,-9.059235771104383,Blue
-8.405596250963129,-8.20251447835965,Red
-7.8159533303288375,-10.954623676682706,Red
-12.040794768170711,-11.14609931462002,Red
8.51766840111118,-6.2276648435735815,Blue
-10.56157372229039,-9.55083579981966,Red
4.707011107993108,-6.983969115989991,Blue
-8.727999741116834,-6.008512690062071,Red
-8.063944834377033,-9.555621185012543,Red
6.0517423265474,-12.022062268882596,Blue
-9.652758333763664,-12.78009382298163,Red
-9.649217883844527,-15.523361989747071,Red
-9.114437707370005,-9.48220574843432,Red
-9.539239617955158,-6.186571324157586,Red
-9.792535855412446,-10.920717449743643,Red
-10.954629550777785,-9.96021054724372,Red
-7.146575730777505,-10.334716933519195,Red
-10.289273718138794,-8.388864512120168,Red
3.465500512609184,-9.230767451111614,Blue
6.843479248837509,-7.02424153372252,Blue
-6.915100076684353,-11.529909555060446,Red
6.718069043487064,-7.182024139072386,Blue
6.796996035896529,-10.329608896302778,Blue
5.275821087285786,-7.383148797424611,Blue
6.516113782273527,-8.305205454346586,Blue
5.675958598502437,-7.872666262825696,Blue
6.568571096219414,-7.51547342252571,Blue
9.120436267451321,-6.824048515243419,Blue
6.148185987187303,-9.589100456482974,Blue
10.90885185819716,-7.198459780087838,Blue
-7.65150787314982,-13.634420024407007,Red
4.618977466108287,-10.927630036824002,Blue
-10.291616268644749,-8.908234784281758,Red
-7.623925598254575,-6.58085682737924,Red
-9.091838763629925,-11.17991173879689,Red
7.117316663293296,-8.145346649751707,Blue
7.083472149677676,-9.414338300614265,Blue
-10.310279579982163,-6.312217587943707,Red
-7.2496226676013755,-9.216547726898874,Red
-8.801282992915336,-11.934313487643262,Red
-10.016565987845729,-7.544857650510668,Red
5.940687857984015,-7.870395789372734,Blue
-8.5435441392801,-7.174845596655064,Red
5.799582479212109,-9.663885615348152,Blue
3.734190887482137,-10.728654854833051,Blue
-8.927153032216156,-8.228927735938473,Red
-10.023504719071056,-8.721414168769225,Red
-10.37028857116964,-6.637474893836631,Red
6.5223305728531695,-6.729359400310651,Blue
-11.074995408245409,-12.112729075610766,Red
-10.173641249004055,-8.564437018966235,Red
5.73935341832026,-8.435686206688185,Blue
-3.7533062817371796,-12.590566240730118,Red
3.1570795653741905,-10.025488127127732,Blue
-12.181989728379222,-8.236192268275497,Red
-8.198525610871396,-11.11869815226095,Red
-12.586781868056725,-9.370133518861554,Red
7.624868717052535,-5.072591106133399,Blue
-9.205882121632103,-7.860670933817504,Red
-9.19106601071598,-7.0306984345061245,Red
-5.922854464373351,-8.924132735637484,Red
10.033019082681943,-12.117330871030912,Blue
2.374845628942707,-7.903951531369418,Blue
-10.47078063475299,-9.190986469627738,Red
6.785818649206055,-6.787239340206812,Blue
4.443176724009932,-7.5558614724723885,Blue
-10.623410455326253,-11.119878461179233,Red
7.591741510213036,-8.525909116834635,Blue
-8.856693879296403,-6.761791238943399,Red
9.184143520519434,-9.623236581253998,Blue
6.91126534044678,-8.865727665493134,Blue
-11.153314895321925,-9.029898902895724,Red
6.531020119824957,-6.281847120833732,Blue
-11.044448442281968,-8.325298962960666,Red
-6.919989232324583,-12.353760269933902,Red
6.975737696597248,-2.8295195528486783,Blue
6.03302690764407,-12.08657208338543,Blue
4.527461456651748,-6.512432752755652,Blue
-7.548909358615118,-9.655323504279457,Red
6.182330333924958,-6.9939825205125,Blue
6.516343464530479,-11.742973489927667,Blue
-5.168385404936379,-8.99167001461906,Red
-8.328258885753488,-4.8755796570530565,Red
-9.632893818741348,-11.510734256168483,Red
-8.119797552324682,-5.503494270866786,Red
-8.156306496647675,-7.01592493781435,Red
3.491144854220638,-6.329207302838709,Blue
4.4744035935326245,-5.898179037469209,Blue
7.965733665942991,-10.443176164915474,Blue
-9.85496660944191,-11.945707044041255,Red
7.719881327658241,-8.988972180704161,Blue
-11.345101287286287,-10.343877494501815,Red
3.461261833011434,-9.044767402547244,Blue
-12.673971322515305,-10.993276320997728,Red
3.576520471523999,-11.998038775437045,Blue
-8.844021262216991,-9.181631708228776,Red
6.141514960553746,-8.140688190581393,Blue
3.988099296642228,-8.886910421042968,Blue
2.0789275174213753,-6.638214732366917,Blue
3.527804139522208,-8.25818690671301,Blue
-8.81738657493054,-12.122650348747516,Red
-8.107205338479854,-8.475010206686518,Red
4.652363008762119,-12.04711272823347,Blue
-7.783853406954401,-8.375714002133543,Red
5.457439151685242,-4.835761263466827,Blue
5.254172721029265,-9.195525954309558,Blue
6.217318077947129,-9.815840246767056,Blue
7.529488804860877,-7.525250077319871,Blue
-6.35758433901532,-11.350374711336451,Red
5.810149302720233,-10.271898358245462,Blue
-8.790800650776108,-8.450756317392653,Red
-6.46271607238653,-10.531423959899513,Red
-9.113568148317617,-10.335265058349966,Red
4.528093070459545,-10.09900950886164,Blue
5.259159439410027,-9.298532176658256,Blue
-3.7192227709228316,-14.781737160592716,Red
4.714818231805279,-5.0614894532058115,Blue
8.105217762345173,-5.9664157840861805,Blue
-7.937128902393871,-7.472037750459833,Red
-8.509894844615829,-8.4788633051319,Red
-7.19811521530745,-10.72401996241507,Red
7.6584130727443345,-8.062677326716544,Blue
6.448368885226969,-13.535384360929571,Blue
-10.031557137228488,-9.08109041543079,Red
8.68425216797858,-9.70988679773921,Blue
-9.744049997093342,-11.081162767709392,Red
4.594682546529802,-9.001642192598693,Blue
-10.662584716215303,-7.130752239531658,Red
6.188682212651955,-7.085414878113293,Blue
-8.487072914620356,-13.279747005897633,Red
8.582449935785652,-6.504068308576008,Blue
-9.340527921072706,-9.386555301473544,Red
-7.805512369262637,-7.87784506215867,Red
5.458282871219606,-12.656049468762319,Blue
-11.355538898466415,-11.803088645367122,Red
1.4041361153829968,-10.44753851496784,Blue
-9.535216570279541,-6.274317256434511,Red
-7.811067146872986,-5.844106754153676,Red
-7.637937510762398,-8.505320303284336,Red
-9.946604744979851,-8.960594142121325,Red
-6.362221031598443,-9.849806724009571,Red
-6.808575263205963,-8.84829232496677,Red
-9.22155482412598,-9.656064747596487,Red
-11.251827224301929,-14.58220499208377,Red
-8.603389004054165,-11.009725132522512,Red
-9.936060967452075,-9.173932707516267,Red
-9.536053788032033,-11.218066580490476,Red
-7.679603353026385,-7.035331589198002,Red
4.951985829098593,-9.90425886396273,Blue
4.583369421965024,-6.225178208116544,Blue
8.820236453833033,-8.624702584891732,Blue
-7.511304662118016,-10.579593316932678,Red
5.956974862947093,-9.469741078289745,Blue
8.753327049295027,-10.391635957825152,Blue
-9.206918642773584,-8.242049608934783,Red
-8.22173551062929,-13.223852771943926,Red
8.356352732179243,-11.037034550054024,Blue
-8.590719788609047,-10.647632307675636,Red
7.093368275167883,-7.981932191544959,Blue
8.988036641533425,-6.687943332403672,Blue
9.154424229845006,-8.916466183257864,Blue
11.107731090749176,-5.396304943051431,Blue
5.197913888879355,-12.708975623896732,Blue
-6.958963620028774,-12.745319305989108,Red
7.032873183391856,-5.968099903208426,Blue
6.281737585543998,-9.032707728537249,Blue
-9.800144416358872,-7.49032677702361,Red
-9.552686062396202,-5.739620531982776,Red
-5.64557554858234,-7.089912612979642,Red
3.476398693162253,-11.821262279630002,Blue
7.141993929305055,-7.947720119116643,Blue
6.593014879522531,-7.00682732218921,Blue
2.8280828992324945,-9.419101474394347,Blue
10.405045100462473,-9.31758067564084,Blue
8.49969642534212,-7.7981839851595565,Blue
-10.953445981239582,-10.30847185187061,Red
4.810046122298182,-7.807199717848452,Blue
-9.075563493429684,-9.695573385328874,Red
8.491685862202198,-8.055384339451159,Blue
-12.334412326691789,-7.313685123642634,Red
10.939476604348986,-11.668504343314975,Blue
4.624234974727377,-7.9546460945949695,Blue
6.090791210451127,-6.529339377991548,Blue
-9.850061592640113,-9.515577334349599,Red
5.082422006317202,-10.42405080632209,Blue
6.534107479514865,-10.01151817969157,Blue
-9.333556063283174,-6.138747078324851,Red
-8.384233330549382,-10.008728356418604,Red
-8.433689605382492,-11.570337618569452,Red
4.979950707483778,-11.071571999038158,Blue
6.252975896682111,-5.988460635805891,Blue
4.464862150612929,-8.89217685000611,Blue
-8.158182142620626,-10.315626424494754,Red
3.752922420434393,-8.469104374088232,Blue
5.247983022906682,-14.063360733045643,Blue
3.1942064817779117,-9.19570947707846,Blue
5.714031855997344,-8.173135293068094,Blue
6.726195198169776,-8.437997697345693,Blue
5.329564715659249,-6.043022801683358,Blue
-10.18006981086225,-13.40792011494403,Red
-11.773133103809062,-10.807304655889771,Red
-5.703792546722278,-9.034036083506042,Red
5.1717166526939735,-13.035833919040886,Blue
-10.661699837623459,-10.66698211690883,Red
4.652444200451032,-8.083330683211969,Blue
9.430130945742512,-10.091892310602551,Blue
2.178974159898826,-8.11064040561149,Blue
-9.205157187603124,-11.194425090529363,Red
-12.204947230066718,-11.38599130981867,Red
-12.087747903538803,-12.466152481265027,Red
-11.205458950171641,-7.275821319445434,Red
-8.73667068887739,-9.026057346051376,Red
-8.675554725257385,-16.452986971773253,Red
-7.332992352269605,-11.58793465735857,Red
5.48947777135183,-8.378926716275545,Blue
-7.981036101299657,-8.902909933053637,Red
-9.49150618496697,-7.1858494345014154,Red
-9.959136851431728,-8.576864234408456,Red
-11.255308102653776,-12.065207468456887,Red
5.275339555056245,-10.701285782372764,Blue
5.599002299201434,-10.118239789033831,Blue
5.6644446158501145,-5.431832118915082,Blue
-9.737060832852894,-6.591552755178935,Red
6.546662682971956,-10.134395744531094,Blue
6.43189931284872,-9.218036986715965,Blue
5.619429600448477,-5.801043702999887,Blue
6.814830655975719,-8.70268113429492,Blue
-7.260130284768653,-11.331585580761352,Red
-8.218767589104093,-9.979792841264189,Red
6.945558959497955,-6.311313788601074,Blue
-10.469013658983611,-4.746033724631921,Red
7.3927327934701434,-9.968469857144859,Blue
-7.561479908207177,-11.526587464171088,Red
-7.346690516325128,-6.577484525031993,Red
7.161891375042087,-4.851337000113701,Blue
-8.448468254106734,-7.92958623016789,Red
6.503208677870077,-11.193096721419957,Blue
7.530387539612475,-6.667856448372238,Blue
8.539491146699126,-8.769048330944244,Blue
-6.913082514471342,-6.211522469165379,Red
-8.90376592368528,-10.986331489321525,Red
6.804750940664805,-8.19572043497185,Blue
5.847523754586148,-7.959741538283796,Blue
-1.5329900797177354,-7.479053325597904,Blue
-9.32648661772433,-7.800230927243698,Red
8.031909815932469,-11.747829628233259,Blue
-9.634800049317947,-8.40132121511962,Red
-10.509904707427381,-11.800021244537891,Red
5.123941193054592,-7.218774679692154,Blue
6.460858771728081,-10.36524160907997,Blue
-9.930247314833709,-10.14546953171536,Red
-9.69040419673504,-8.99437251391032,Red
-6.284381476089095,-9.247142454774027,Red
-11.156792180453113,-9.067364274425456,Red
-6.487826138836983,-8.917175975634589,Red
-7.4075111925010795,-12.54183652992003,Red
7.254046359210548,-10.168631859203611,Blue
6.150505452918978,-9.253681225488739,Blue
7.660845234510008,-9.1310361988361,Blue
5.842420082734428,-9.051484022132463,Blue
4.354470318408539,-9.668090212458004,Blue
9.035208047685721,-0.26024764776538767,Blue
4.109297352417865,-9.990066347138628,Blue
-9.647543924025609,-8.252388220034494,Red
-9.764168673694172,-11.000043603346363,Red
-12.330421779479929,-7.339903973720249,Red
5.094132741402399,-9.683969950885528,Blue
-9.737336513592378,-10.904636364850973,Red
7.889076248765544,-10.143636313937591,Blue
5.308091399741372,-9.26207679939765,Blue
-9.09260263369077,-10.361514663412754,Red
-6.863471087811062,-12.448068624458818,Red
4.64262217612459,-10.454868571034197,Blue
-9.727077870975075,-8.029634086624899,Red
-8.738121686057948,-5.268008176746,Red
-10.961587379284023,-10.212922617430959,Red
-9.050860237722224,-7.687153024169751,Red
-12.733212961974843,-8.568225981592155,Red
-5.663450633165665,-9.507049981397396,Red
11.056609857822654,-7.864969910832995,Blue
-11.415501099210424,-9.106142680279659,Red
-10.732615953113694,-7.723359274141269,Red
-10.731391390891236,-7.627023853947759,Red
7.931053493940253,-10.821885164849986,Blue
-9.386944592340132,-11.860677070085702,Red
-9.250629623961194,-10.229240665197405,Red
6.062053162169196,-10.26669824307916,Blue
6.550355026988524,-8.033504747007122,Blue
-6.9042385830243695,-12.809322000410166,Red
-7.792532316178002,-8.423731768286691,Red
-11.380362711031374,-9.691105415636324,Red
3.9146093888140165,-6.984707622359844,Blue
7.785974954756679,-5.8806036808652165,Blue
6.693140766158325,-10.831800758741675,Blue
-10.582632672309128,-8.551870577493213,Red
5.25112377785955,-8.909632471523462,Blue
5.826416866713804,-8.8489700231806,Blue
-10.161655196879549,-11.810520349966176,Red
-9.043779977036092,-7.293698879947508,Red
-7.546918163804441,-11.522853775475864,Red
-6.8897467292266725,-8.872373054674677,Red
5.477931531934906,-9.677603579527563,Blue
5.81854896204662,-10.002172991534032,Blue
4.894450224602835,-10.46689857188343,Blue
5.89293737255586,-9.46294905552123,Blue
-9.892686039853855,-8.144758102740486,Red
3.96573908097963,-10.873975026391358,Blue
-10.686737328816395,-11.65841499862177,Red
5.726992863593467,-11.857036560030037,Blue
-7.306403731315922,-8.234890387789697,Red
6.742616606320406,-8.640449221191092,Blue
-11.063833463854756,-9.292654888835518,Red
-5.96273759533028,-13.148062119885182,Red
-9.090358212594836,-6.770652695446363,Red
6.845395754147835,-8.598305537251422,Blue
7.058818918802953,-9.307946685935569,Blue
1.2550452953648241,-5.740578498512101,Blue
-9.416411898385007,-8.930152968467905,Red
-8.024147627031988,-8.427605444533928,Red
3.3498458793241346,-7.68802738532264,Blue
-9.157058938895753,-12.32894459056277,Red
5.619683907641272,-8.576300608409253,Blue
2.2726061657923453,-5.74971883369546,Blue
3.1333992728617654,-11.57816706949249,Blue
8.639304217271308,-8.08852237744118,Blue
-8.115150140764596,-10.124123853057204,Red
-7.387768259258819,-11.116665482347548,Red
6.831315463977079,-6.995081312854935,Blue
3.6620016061581517,-11.115841607779577,Blue
10.253662303689143,-8.39639419661478,Blue
